departamento,fecha,componente,valor,q05,q95
3,101,1,0.132,,
3,101,2,0.253,,
3,101,3,1.181,,
3,101,4,0.352,,
3,101,5,-1.599,,
3,101,6,0.564,,
3,101,7,-0.956,,
3,101,8,-1.242,,
3,101,9,-0.653,,
3,101,10,0.467,,
3,101,11,0.533,,
3,101,12,0.072,,
3,101,13,0.301,,
3,101,14,0.932,,
3,101,15,0.395,,
3,102,1,0.132,,
3,102,2,0.253,,
3,102,3,1.181,,
3,102,4,0.354,,
3,102,5,-1.599,,
3,102,6,0.564,,
3,102,7,-0.956,,
3,102,8,-1.242,,
3,102,9,-0.652,,
3,102,10,0.467,,
3,102,11,0.533,,
3,102,12,0.072,,
3,102,13,0.301,,
3,102,14,0.932,,
3,102,15,0.395,,
3,103,1,0.160,,
3,103,2,0.346,,
3,103,3,1.181,,
3,103,4,0.357,,
3,103,5,-1.158,,
3,103,6,0.564,,
3,103,7,-0.956,,
3,103,8,-1.242,,
3,103,9,-0.521,,
3,103,10,0.413,,
3,103,11,0.532,,
3,103,12,0.072,,
3,103,13,0.301,,
3,103,14,0.932,,
3,103,15,0.395,,
3,104,1,0.177,,
3,104,2,0.382,,
3,104,3,1.181,,
3,104,4,0.357,,
3,104,5,-0.592,,
3,104,6,0.575,,
3,104,7,-0.949,,
3,104,8,-1.242,,
3,104,9,-0.510,,
3,104,10,0.413,,
3,104,11,0.532,,
3,104,12,0.072,,
3,104,13,0.301,,
3,104,14,0.932,,
3,104,15,0.395,,
3,105,1,0.180,,
3,105,2,0.381,,
3,105,3,1.181,,
3,105,4,0.357,,
3,105,5,-0.394,,
3,105,6,0.564,,
3,105,7,-0.949,,
3,105,8,-1.242,,
3,105,9,-0.498,,
3,105,10,0.419,,
3,105,11,0.532,,
3,105,12,0.072,,
3,105,13,0.301,,
3,105,14,0.932,,
3,105,15,0.395,,
3,106,1,0.181,,
3,106,2,0.386,,
3,106,3,1.181,,
3,106,4,0.357,,
3,106,5,-0.394,,
3,106,6,0.564,,
3,106,7,-0.949,,
3,106,8,-1.242,,
3,106,9,-0.498,,
3,106,10,0.419,,
3,106,11,0.532,,
3,106,12,0.072,,
3,106,13,0.301,,
3,106,14,0.932,,
3,106,15,0.395,,
3,107,1,0.181,,
3,107,2,0.386,,
3,107,3,1.181,,
3,107,4,0.358,,
3,107,5,-0.394,,
3,107,6,0.564,,
3,107,7,-0.949,,
3,107,8,-1.242,,
3,107,9,-0.498,,
3,107,10,0.419,,
3,107,11,0.532,,
3,107,12,0.072,,
3,107,13,0.301,,
3,107,14,0.932,,
3,107,15,0.395,,
3,108,1,0.179,,
3,108,2,0.370,,
3,108,3,1.181,,
3,108,4,0.358,,
3,108,5,-0.394,,
3,108,6,0.564,,
3,108,7,-0.949,,
3,108,8,-1.242,,
3,108,9,-0.498,,
3,108,10,0.419,,
3,108,11,0.532,,
3,108,12,0.072,,
3,108,13,0.301,,
3,108,14,0.932,,
3,108,15,0.395,,
3,109,1,0.008,,
3,109,2,0.478,,
3,109,3,1.181,,
3,109,4,0.155,,
3,109,5,-0.922,,
3,109,6,0.580,,
3,109,7,-0.984,,
3,109,8,-0.569,,
3,109,9,-0.498,,
3,109,10,0.413,,
3,109,11,-5.602,,
3,109,12,0.072,,
3,109,13,0.318,,
3,109,14,0.508,,
3,109,15,0.397,,
3,110,1,0.015,,
3,110,2,0.488,,
3,110,3,1.181,,
3,110,4,0.155,,
3,110,5,-0.511,,
3,110,6,0.580,,
3,110,7,-0.973,,
3,110,8,-0.569,,
3,110,9,-0.502,,
3,110,10,0.413,,
3,110,11,-5.602,,
3,110,12,0.072,,
3,110,13,0.327,,
3,110,14,0.422,,
3,110,15,0.397,,
3,111,1,0.011,,
3,111,2,0.488,,
3,111,3,1.181,,
3,111,4,0.155,,
3,111,5,-0.511,,
3,111,6,0.556,,
3,111,7,-0.987,,
3,111,8,-0.569,,
3,111,9,-0.502,,
3,111,10,0.413,,
3,111,11,-5.602,,
3,111,12,0.072,,
3,111,13,0.327,,
3,111,14,0.422,,
3,111,15,0.397,,
3,112,1,0.140,,
3,112,2,0.536,,
3,112,3,1.181,,
3,112,4,0.204,,
3,112,5,0.189,,
3,112,6,0.580,,
3,112,7,-0.196,,
3,112,8,-0.559,,
3,112,9,-0.106,,
3,112,10,0.413,,
3,112,11,-5.588,,
3,112,12,0.072,,
3,112,13,0.327,,
3,112,14,0.403,,
3,112,15,0.397,,
3,113,1,0.185,,
3,113,2,0.515,,
3,113,3,1.181,,
3,113,4,0.199,,
3,113,5,0.214,,
3,113,6,0.580,,
3,113,7,-0.211,,
3,113,8,0.211,,
3,113,9,0.007,,
3,113,10,0.442,,
3,113,11,-5.588,,
3,113,12,0.072,,
3,113,13,0.327,,
3,113,14,0.403,,
3,113,15,0.397,,
3,114,1,0.285,,
3,114,2,0.520,,
3,114,3,1.181,,
3,114,4,0.210,,
3,114,5,0.274,,
3,114,6,0.784,,
3,114,7,-0.251,,
3,114,8,3.901,,
3,114,9,-0.856,,
3,114,10,0.459,,
3,114,11,-5.588,,
3,114,12,0.072,,
3,114,13,0.402,,
3,114,14,0.403,,
3,114,15,0.517,,
3,115,1,0.075,,
3,115,2,0.506,,
3,115,3,1.181,,
3,115,4,0.210,,
3,115,5,-1.236,,
3,115,6,0.784,,
3,115,7,-0.368,,
3,115,8,0.116,,
3,115,9,-0.818,,
3,115,10,0.253,,
3,115,11,-5.588,,
3,115,12,0.072,,
3,115,13,0.402,,
3,115,14,0.403,,
3,115,15,0.517,,
3,116,1,0.030,,
3,116,2,0.509,,
3,116,3,1.189,,
3,116,4,0.209,,
3,116,5,-1.671,,
3,116,6,0.421,,
3,116,7,-0.366,,
3,116,8,0.116,,
3,116,9,-0.811,,
3,116,10,0.253,,
3,116,11,-5.588,,
3,116,12,0.072,,
3,116,13,0.376,,
3,116,14,0.403,,
3,116,15,0.517,,
3,117,1,0.035,,
3,117,2,0.420,,
3,117,3,1.066,,
3,117,4,0.217,,
3,117,5,-2.029,,
3,117,6,0.546,,
3,117,7,-0.380,,
3,117,8,0.112,,
3,117,9,-0.733,,
3,117,10,0.253,,
3,117,11,-5.588,,
3,117,12,0.072,,
3,117,13,0.429,,
3,117,14,0.403,,
3,117,15,0.517,,
3,118,1,0.045,,
3,118,2,0.433,,
3,118,3,1.078,,
3,118,4,0.218,,
3,118,5,-2.559,,
3,118,6,0.525,,
3,118,7,-0.340,,
3,118,8,0.112,,
3,118,9,-0.570,,
3,118,10,0.145,,
3,118,11,-5.588,,
3,118,12,0.072,,
3,118,13,0.429,,
3,118,14,0.373,,
3,118,15,0.702,,
3,119,1,-0.050,,
3,119,2,0.414,,
3,119,3,0.651,,
3,119,4,0.228,,
3,119,5,-2.022,,
3,119,6,0.538,,
3,119,7,-1.384,,
3,119,8,0.112,,
3,119,9,-0.544,,
3,119,10,0.020,,
3,119,11,-5.652,,
3,119,12,0.072,,
3,119,13,0.443,,
3,119,14,0.374,,
3,119,15,0.823,,
3,120,1,-0.054,,
3,120,2,0.360,,
3,120,3,0.117,,
3,120,4,0.220,,
3,120,5,-1.105,,
3,120,6,0.665,,
3,120,7,-1.341,,
3,120,8,0.206,,
3,120,9,-0.644,,
3,120,10,0.093,,
3,120,11,-5.652,,
3,120,12,0.072,,
3,120,13,0.417,,
3,120,14,0.374,,
3,120,15,0.823,,
3,121,1,-0.053,,
3,121,2,0.360,,
3,121,3,0.117,,
3,121,4,0.220,,
3,121,5,-1.105,,
3,121,6,0.679,,
3,121,7,-1.341,,
3,121,8,0.206,,
3,121,9,-0.644,,
3,121,10,0.093,,
3,121,11,-5.652,,
3,121,12,0.072,,
3,121,13,0.417,,
3,121,14,0.374,,
3,121,15,0.823,,
3,122,1,-0.054,,
3,122,2,0.257,,
3,122,3,0.212,,
3,122,4,0.236,,
3,122,5,-0.125,,
3,122,6,0.635,,
3,122,7,-1.308,,
3,122,8,0.201,,
3,122,9,-0.645,,
3,122,10,0.000,,
3,122,11,-5.652,,
3,122,12,0.072,,
3,122,13,0.400,,
3,122,14,0.374,,
3,122,15,0.823,,
3,123,1,-0.063,,
3,123,2,0.235,,
3,123,3,0.212,,
3,123,4,0.239,,
3,123,5,-0.058,,
3,123,6,0.635,,
3,123,7,-1.324,,
3,123,8,0.261,,
3,123,9,-0.737,,
3,123,10,0.000,,
3,123,11,-5.652,,
3,123,12,0.072,,
3,123,13,0.400,,
3,123,14,0.374,,
3,123,15,0.823,,
3,124,1,-0.020,,
3,124,2,0.237,,
3,124,3,0.212,,
3,124,4,0.298,,
3,124,5,1.754,,
3,124,6,0.635,,
3,124,7,-1.325,,
3,124,8,0.261,,
3,124,9,-0.727,,
3,124,10,0.000,,
3,124,11,-5.652,,
3,124,12,0.072,,
3,124,13,0.468,,
3,124,14,0.374,,
3,124,15,0.823,,
3,125,1,-0.034,,
3,125,2,0.195,,
3,125,3,0.194,,
3,125,4,0.290,,
3,125,5,2.730,,
3,125,6,0.633,,
3,125,7,-1.438,,
3,125,8,0.207,,
3,125,9,-0.727,,
3,125,10,-0.060,,
3,125,11,-5.652,,
3,125,12,0.072,,
3,125,13,0.421,,
3,125,14,0.374,,
3,125,15,0.753,,
3,126,1,-0.039,,
3,126,2,0.196,,
3,126,3,0.194,,
3,126,4,0.287,,
3,126,5,3.534,,
3,126,6,0.633,,
3,126,7,-1.417,,
3,126,8,0.092,,
3,126,9,-0.706,,
3,126,10,-0.078,,
3,126,11,-5.652,,
3,126,12,0.072,,
3,126,13,0.305,,
3,126,14,0.374,,
3,126,15,0.753,,
3,127,1,-0.031,,
3,127,2,0.196,,
3,127,3,0.194,,
3,127,4,0.287,,
3,127,5,2.762,,
3,127,6,0.633,,
3,127,7,-1.369,,
3,127,8,0.092,,
3,127,9,-0.720,,
3,127,10,-0.078,,
3,127,11,-5.039,,
3,127,12,0.072,,
3,127,13,0.304,,
3,127,14,0.374,,
3,127,15,0.753,,
3,128,1,-0.030,,
3,128,2,0.196,,
3,128,3,0.194,,
3,128,4,0.287,,
3,128,5,2.736,,
3,128,6,0.663,,
3,128,7,-1.369,,
3,128,8,0.092,,
3,128,9,-0.720,,
3,128,10,-0.060,,
3,128,11,-5.039,,
3,128,12,0.072,,
3,128,13,0.279,,
3,128,14,0.374,,
3,128,15,0.753,,
3,129,1,-0.035,,
3,129,2,0.188,,
3,129,3,0.194,,
3,129,4,0.287,,
3,129,5,2.736,,
3,129,6,0.663,,
3,129,7,-1.411,,
3,129,8,0.092,,
3,129,9,-0.720,,
3,129,10,-0.060,,
3,129,11,-5.068,,
3,129,12,0.072,,
3,129,13,0.279,,
3,129,14,0.374,,
3,129,15,0.753,,
3,130,1,-0.056,,
3,130,2,-0.059,,
3,130,3,0.194,,
3,130,4,0.287,,
3,130,5,3.115,,
3,130,6,0.663,,
3,130,7,-1.411,,
3,130,8,0.092,,
3,130,9,-0.709,,
3,130,10,-0.060,,
3,130,11,-5.068,,
3,130,12,0.072,,
3,130,13,0.279,,
3,130,14,0.374,,
3,130,15,0.753,,
3,131,1,-0.049,,
3,131,2,-0.060,,
3,131,3,0.194,,
3,131,4,0.287,,
3,131,5,3.634,,
3,131,6,0.663,,
3,131,7,-1.415,,
3,131,8,0.092,,
3,131,9,-0.724,,
3,131,10,-0.047,,
3,131,11,-5.066,,
3,131,12,0.072,,
3,131,13,0.271,,
3,131,14,0.374,,
3,131,15,0.753,,
3,132,1,-0.044,,
3,132,2,-0.121,,
3,132,3,0.194,,
3,132,4,0.288,,
3,132,5,4.675,,
3,132,6,0.636,,
3,132,7,-1.423,,
3,132,8,0.092,,
3,132,9,-0.731,,
3,132,10,-0.047,,
3,132,11,-5.066,,
3,132,12,0.072,,
3,132,13,0.271,,
3,132,14,0.374,,
3,132,15,0.753,,
3,133,1,-0.050,,
3,133,2,-0.145,,
3,133,3,0.194,,
3,133,4,0.288,,
3,133,5,4.446,,
3,133,6,0.636,,
3,133,7,-1.423,,
3,133,8,0.092,,
3,133,9,-0.731,,
3,133,10,-0.047,,
3,133,11,-5.066,,
3,133,12,0.072,,
3,133,13,0.271,,
3,133,14,0.374,,
3,133,15,0.753,,
3,134,1,-0.053,,
3,134,2,-0.150,,
3,134,3,0.194,,
3,134,4,0.288,,
3,134,5,4.542,,
3,134,6,0.636,,
3,134,7,-1.482,,
3,134,8,0.092,,
3,134,9,-0.729,,
3,134,10,-0.047,,
3,134,11,-5.066,,
3,134,12,0.072,,
3,134,13,0.271,,
3,134,14,0.374,,
3,134,15,0.753,,
3,135,1,-0.054,,
3,135,2,-0.150,,
3,135,3,0.194,,
3,135,4,0.288,,
3,135,5,4.542,,
3,135,6,0.632,,
3,135,7,-1.482,,
3,135,8,0.092,,
3,135,9,-0.729,,
3,135,10,-0.047,,
3,135,11,-5.066,,
3,135,12,0.072,,
3,135,13,0.271,,
3,135,14,0.374,,
3,135,15,0.753,,
3,136,1,-0.051,,
3,136,2,-0.134,,
3,136,3,0.199,,
3,136,4,0.188,,
3,136,5,4.994,,
3,136,6,0.634,,
3,136,7,-1.482,,
3,136,8,0.092,,
3,136,9,-0.729,,
3,136,10,-0.047,,
3,136,11,-5.066,,
3,136,12,0.072,,
3,136,13,0.272,,
3,136,14,0.374,,
3,136,15,0.753,,
3,137,1,0.126,,
3,137,2,-0.140,,
3,137,3,0.180,,
3,137,4,0.395,,
3,137,5,4.146,,
3,137,6,0.634,,
3,137,7,-1.451,,
3,137,8,-0.016,,
3,137,9,-0.737,,
3,137,10,-0.047,,
3,137,11,1.129,,
3,137,12,0.072,,
3,137,13,0.275,,
3,137,14,0.374,,
3,137,15,0.753,,
3,138,1,0.085,,
3,138,2,-0.202,,
3,138,3,0.180,,
3,138,4,0.395,,
3,138,5,3.509,,
3,138,6,0.634,,
3,138,7,-1.541,,
3,138,8,-0.394,,
3,138,9,-0.736,,
3,138,10,-0.047,,
3,138,11,1.129,,
3,138,12,0.072,,
3,138,13,0.275,,
3,138,14,0.374,,
3,138,15,0.753,,
3,139,1,0.079,,
3,139,2,-0.209,,
3,139,3,0.180,,
3,139,4,0.395,,
3,139,5,3.113,,
3,139,6,0.634,,
3,139,7,-1.528,,
3,139,8,-0.394,,
3,139,9,-0.739,,
3,139,10,-0.047,,
3,139,11,1.129,,
3,139,12,0.072,,
3,139,13,0.275,,
3,139,14,0.374,,
3,139,15,0.753,,
3,140,1,0.079,,
3,140,2,-0.187,,
3,140,3,0.180,,
3,140,4,0.357,,
3,140,5,3.018,,
3,140,6,0.634,,
3,140,7,-1.518,,
3,140,8,-0.394,,
3,140,9,-0.730,,
3,140,10,-0.047,,
3,140,11,1.129,,
3,140,12,0.072,,
3,140,13,0.275,,
3,140,14,0.374,,
3,140,15,0.753,,
3,141,1,0.099,,
3,141,2,-0.187,,
3,141,3,0.180,,
3,141,4,0.352,,
3,141,5,2.975,,
3,141,6,0.634,,
3,141,7,-1.518,,
3,141,8,-0.394,,
3,141,9,-0.730,,
3,141,10,-0.047,,
3,141,11,1.871,,
3,141,12,0.072,,
3,141,13,0.275,,
3,141,14,0.374,,
3,141,15,0.753,,
3,142,1,-0.004,,
3,142,2,-0.191,,
3,142,3,0.180,,
3,142,4,0.342,,
3,142,5,2.914,,
3,142,6,0.429,,
3,142,7,-1.479,,
3,142,8,-3.931,,
3,142,9,0.134,,
3,142,10,-0.091,,
3,142,11,1.871,,
3,142,12,0.072,,
3,142,13,0.200,,
3,142,14,0.374,,
3,142,15,0.632,,
3,143,1,0.450,,
3,143,2,-0.183,,
3,143,3,0.180,,
3,143,4,0.317,,
3,143,5,3.608,,
3,143,6,0.858,,
3,143,7,-0.916,,
3,143,8,3.362,,
3,143,9,0.443,,
3,143,10,-0.088,,
3,143,11,1.871,,
3,143,12,0.072,,
3,143,13,0.200,,
3,143,14,0.374,,
3,143,15,0.631,,
3,144,1,0.356,0.356,0.359
3,144,2,-0.164,-0.164,-0.164
3,144,3,0.180,0.180,0.236
3,144,4,0.325,0.325,0.325
3,144,5,3.422,,
3,144,6,0.858,,
3,144,7,-1.124,-1.124,-1.123
3,144,8,2.667,,
3,144,9,0.005,0.005,0.007
3,144,10,-0.088,-0.088,-0.087
3,144,11,1.871,,
3,144,12,0.072,,
3,144,13,0.200,0.200,0.202
3,144,14,0.376,,
3,144,15,0.631,0.630,0.631
3,145,1,0.388,0.388,0.395
3,145,2,-0.060,-0.060,-0.060
3,145,3,0.180,0.180,0.292
3,145,4,0.335,0.335,0.336
3,145,5,3.422,,
3,145,6,0.858,,
3,145,7,-1.072,-1.072,-1.070
3,145,8,2.667,,
3,145,9,0.004,0.004,0.009
3,145,10,-0.088,-0.088,-0.086
3,145,11,1.871,,
3,145,12,0.072,,
3,145,13,0.321,0.321,0.326
3,145,14,0.376,,
3,145,15,0.631,0.630,0.631
3,146,1,0.379,0.379,0.389
3,146,2,-0.059,-0.059,-0.059
3,146,3,0.168,0.168,0.336
3,146,4,0.334,0.334,0.335
3,146,5,2.933,,
3,146,6,0.858,,
3,146,7,-1.077,-1.078,-1.075
3,146,8,2.667,,
3,146,9,0.066,0.066,0.073
3,146,10,-0.088,-0.088,-0.084
3,146,11,1.871,,
3,146,12,0.072,,
3,146,13,0.321,0.321,0.328
3,146,14,0.376,,
3,146,15,0.446,0.445,0.446
3,147,1,0.482,0.482,0.495
3,147,2,0.007,0.007,0.007
3,147,3,0.370,0.370,0.595
3,147,4,0.361,0.361,0.363
3,147,5,1.470,,
3,147,6,1.039,,
3,147,7,-0.061,-0.061,-0.058
3,147,8,2.667,,
3,147,9,0.062,0.062,0.071
3,147,10,0.036,0.036,0.042
3,147,11,1.871,,
3,147,12,0.072,,
3,147,13,0.324,0.324,0.332
3,147,14,0.375,,
3,147,15,0.446,0.445,0.446
3,148,1,0.484,0.484,0.501
3,148,2,0.052,0.052,0.052
3,148,3,0.370,0.370,0.662
3,148,4,0.372,0.372,0.374
3,148,5,0.589,,
3,148,6,1.039,,
3,148,7,-0.061,-0.062,-0.056
3,148,8,2.667,,
3,148,9,0.141,0.141,0.154
3,148,10,0.065,0.065,0.072
3,148,11,1.871,,
3,148,12,0.072,,
3,148,13,0.324,0.324,0.334
3,148,14,0.375,,
3,148,15,0.446,0.445,0.446
3,149,1,0.475,0.475,0.496
3,149,2,0.052,0.052,0.052
3,149,3,0.370,0.370,0.729
3,149,4,0.376,0.376,0.379
3,149,5,0.589,,
3,149,6,1.023,,
3,149,7,-0.046,-0.046,-0.039
3,149,8,2.667,,
3,149,9,0.061,0.061,0.078
3,149,10,0.065,0.065,0.073
3,149,11,1.871,,
3,149,12,0.072,,
3,149,13,0.324,0.324,0.337
3,149,14,0.375,,
3,149,15,0.446,0.445,0.446
3,150,1,0.488,0.488,0.513
3,150,2,0.148,0.147,0.148
3,150,3,0.369,0.369,0.794
3,150,4,0.383,0.383,0.386
3,150,5,0.002,,
3,150,6,1.068,,
3,150,7,-0.062,-0.062,-0.052
3,150,8,2.671,,
3,150,9,0.061,0.061,0.083
3,150,10,0.157,0.157,0.167
3,150,11,1.871,,
3,150,12,0.072,,
3,150,13,0.333,0.333,0.349
3,150,14,0.375,,
3,150,15,0.446,0.445,0.446
3,151,1,0.614,0.614,0.643
3,151,2,0.167,0.167,0.167
3,151,3,0.369,0.369,0.861
3,151,4,0.383,0.383,0.387
3,151,5,0.002,,
3,151,6,1.134,,
3,151,7,-0.254,-0.255,-0.243
3,151,8,0.221,0.221,0.221
3,151,9,-0.005,-0.005,0.021
3,151,10,0.315,0.315,0.326
3,151,11,1.704,,
3,151,12,0.072,,
3,151,13,2.193,2.193,2.212
3,151,14,0.373,,
3,151,15,0.446,0.445,0.446
3,152,1,0.561,0.561,0.595
3,152,2,0.140,0.140,0.140
3,152,3,0.369,0.369,0.928
3,152,4,0.383,0.383,0.388
3,152,5,-0.178,,
3,152,6,0.904,,
3,152,7,-0.388,-0.389,-0.375
3,152,8,0.221,0.221,0.221
3,152,9,-0.111,-0.111,-0.081
3,152,10,0.270,0.270,0.283
3,152,11,1.704,,
3,152,12,0.072,,
3,152,13,2.187,2.187,2.208
3,152,14,0.373,,
3,152,15,0.502,0.501,0.502
3,153,1,0.587,0.587,0.625
3,153,2,0.129,0.129,0.129
3,153,3,0.387,0.387,1.013
3,153,4,0.384,0.384,0.390
3,153,5,0.285,,
3,153,6,0.905,,
3,153,7,-0.327,-0.328,-0.311
3,153,8,0.282,0.281,0.282
3,153,9,-0.109,-0.109,-0.073
3,153,10,0.287,0.287,0.301
3,153,11,1.704,,
3,153,12,0.072,,
3,153,13,2.244,2.244,2.269
3,153,14,0.373,,
3,153,15,0.572,0.571,0.572
3,154,1,0.566,0.566,0.608
3,154,2,0.047,0.047,0.048
3,154,3,0.387,0.387,1.080
3,154,4,0.365,0.365,0.373
3,154,5,0.694,,
3,154,6,0.905,,
3,154,7,-0.348,-0.350,-0.330
3,154,8,0.223,0.223,0.223
3,154,9,-0.260,-0.260,-0.220
3,154,10,0.294,0.294,0.310
3,154,11,1.704,,
3,154,12,0.072,,
3,154,13,2.264,2.264,2.292
3,154,14,0.373,,
3,154,15,0.572,0.570,0.572
3,155,1,0.555,0.554,0.602
3,155,2,0.047,0.047,0.050
3,155,3,0.387,0.387,1.147
3,155,4,0.365,0.365,0.374
3,155,5,1.451,,
3,155,6,0.905,,
3,155,7,-0.334,-0.335,-0.311
3,155,8,0.223,0.222,0.229
3,155,9,-0.346,-0.346,-0.299
3,155,10,0.330,0.330,0.347
3,155,11,1.047,,
3,155,12,0.072,,
3,155,13,2.265,2.265,2.296
3,155,14,0.373,,
3,155,15,0.572,0.570,0.572
3,156,1,0.556,0.556,0.608
3,156,2,0.047,0.047,0.051
3,156,3,0.387,0.387,1.214
3,156,4,0.365,0.365,0.375
3,156,5,1.642,,
3,156,6,0.905,,
3,156,7,-0.334,-0.336,-0.308
3,156,8,0.223,0.220,0.236
3,156,9,-0.346,-0.346,-0.293
3,156,10,0.312,0.312,0.330
3,156,11,1.047,,
3,156,12,0.072,,
3,156,13,2.265,2.265,2.299
3,156,14,0.373,,
3,156,15,0.572,0.570,0.572
3,157,1,0.579,0.579,0.636
3,157,2,-0.136,-0.136,-0.132
3,157,3,0.638,0.638,1.534
3,157,4,0.359,0.359,0.370
3,157,5,1.642,,
3,157,6,0.905,,
3,157,7,-0.260,-0.262,-0.230
3,157,8,0.861,0.856,0.880
3,157,9,-0.366,-0.366,-0.307
3,157,10,0.312,0.312,0.332
3,157,11,1.077,,
3,157,12,0.072,,
3,157,13,2.265,2.265,2.302
3,157,14,0.373,,
3,157,15,0.572,0.570,0.572
3,158,1,0.604,0.604,0.666
3,158,2,0.103,0.103,0.109
3,158,3,0.638,0.638,1.601
3,158,4,0.359,0.359,0.371
3,158,5,2.491,,
3,158,6,0.905,,
3,158,7,-0.259,-0.262,-0.226
3,158,8,0.861,0.855,0.887
3,158,9,-0.377,-0.377,-0.312
3,158,10,0.121,0.121,0.142
3,158,11,1.077,,
3,158,12,0.072,,
3,158,13,2.265,2.265,2.306
3,158,14,0.373,,
3,158,15,0.572,0.570,0.572
3,159,1,0.571,0.571,0.638
3,159,2,0.088,0.088,0.095
3,159,3,0.638,0.638,1.668
3,159,4,0.353,0.353,0.366
3,159,5,1.978,,
3,159,6,0.889,,
3,159,7,-0.253,-0.257,-0.214
3,159,8,0.804,0.796,0.837
3,159,9,-0.390,-0.390,-0.318
3,159,10,0.121,0.121,0.143
3,159,11,1.077,,
3,159,12,0.072,,
3,159,13,2.137,2.137,2.181
3,159,14,0.373,0.373,0.373
3,159,15,0.539,0.537,0.539
3,160,1,0.536,0.535,0.608
3,160,2,0.148,0.148,0.156
3,160,3,0.638,0.638,1.735
3,160,4,0.353,0.353,0.367
3,160,5,0.342,,
3,160,6,0.916,,
3,160,7,-0.257,-0.261,-0.213
3,160,8,0.847,0.838,0.887
3,160,9,-0.401,-0.401,-0.322
3,160,10,0.121,0.121,0.145
3,160,11,1.077,,
3,160,12,0.072,,
3,160,13,1.993,1.993,2.041
3,160,14,0.373,0.373,0.373
3,160,15,0.539,0.536,0.539
3,161,1,0.538,0.537,0.616
3,161,2,0.151,0.151,0.161
3,161,3,0.638,0.638,1.802
3,161,4,0.353,0.353,0.368
3,161,5,0.489,,
3,161,6,0.916,,
3,161,7,-0.257,-0.261,-0.207
3,161,8,0.847,0.837,0.894
3,161,9,-0.401,-0.401,-0.314
3,161,10,0.112,0.112,0.137
3,161,11,1.077,,
3,161,12,0.072,,
3,161,13,1.993,1.993,2.044
3,161,14,0.373,0.373,0.373
3,161,15,0.539,0.536,0.539
3,162,1,0.534,0.533,0.617
3,162,2,0.151,0.151,0.163
3,162,3,0.638,0.638,1.869
3,162,4,0.353,0.353,0.369
3,162,5,0.398,,
3,162,6,0.910,,
3,162,7,-0.257,-0.262,-0.201
3,162,8,0.847,0.835,0.900
3,162,9,-0.415,-0.415,-0.321
3,162,10,0.112,0.112,0.139
3,162,11,1.077,,
3,162,12,0.072,,
3,162,13,1.993,1.993,2.047
3,162,14,0.373,0.373,0.373
3,162,15,0.539,0.536,0.539
3,163,1,0.534,0.533,0.623
3,163,2,0.151,0.151,0.165
3,163,3,0.638,0.638,1.937
3,163,4,0.353,0.353,0.371
3,163,5,0.398,,
3,163,6,0.905,,
3,163,7,-0.257,-0.263,-0.194
3,163,8,0.847,0.832,0.913
3,163,9,-0.415,-0.415,-0.310
3,163,10,0.112,0.112,0.140
3,163,11,1.077,,
3,163,12,0.072,,
3,163,13,1.993,1.993,2.050
3,163,14,0.373,0.373,0.373
3,163,15,0.539,0.536,0.539
3,164,1,0.531,0.530,0.626
3,164,2,0.145,0.145,0.161
3,164,3,0.633,0.633,1.999
3,164,4,0.482,0.482,0.501
3,164,5,-1.229,,
3,164,6,0.902,,
3,164,7,-0.257,-0.263,-0.187
3,164,8,0.847,0.830,0.925
3,164,9,-0.415,-0.415,-0.299
3,164,10,0.112,0.112,0.141
3,164,11,1.077,,
3,164,12,0.072,,
3,164,13,2.121,2.121,2.181
3,164,14,0.373,0.373,0.373
3,164,15,0.539,0.536,0.539
3,165,1,0.541,0.539,0.642
3,165,2,0.145,0.145,0.163
3,165,3,0.652,0.652,2.086
3,165,4,0.462,0.462,0.482
3,165,5,-0.941,,
3,165,6,0.902,,
3,165,7,-0.257,-0.263,-0.179
3,165,8,0.952,0.932,1.042
3,165,9,-0.391,-0.391,-0.262
3,165,10,0.112,0.112,0.143
3,165,11,1.050,,
3,165,12,0.072,,
3,165,13,2.114,2.114,2.177
3,165,14,0.373,0.373,0.373
3,165,15,0.539,0.536,0.539
3,166,1,0.565,0.563,0.672
3,166,2,0.207,0.207,0.227
3,166,3,0.652,0.652,2.153
3,166,4,0.357,0.357,0.379
3,166,5,-0.941,,
3,166,6,0.917,0.917,0.919
3,166,7,-0.177,-0.184,-0.093
3,166,8,1.335,1.311,1.438
3,166,9,-0.394,-0.394,-0.253
3,166,10,0.112,0.112,0.144
3,166,11,1.050,,
3,166,12,0.072,,
3,166,13,2.114,2.114,2.180
3,166,14,0.373,0.373,0.373
3,166,15,0.539,0.536,0.539
3,167,1,0.574,0.572,0.688
3,167,2,0.213,0.213,0.236
3,167,3,0.652,0.652,2.221
3,167,4,0.200,0.200,0.223
3,167,5,0.325,,
3,167,6,0.917,0.917,0.921
3,167,7,-0.176,-0.184,-0.083
3,167,8,1.302,1.276,1.417
3,167,9,-0.390,-0.390,-0.235
3,167,10,0.089,0.089,0.123
3,167,11,1.050,,
3,167,12,0.072,,
3,167,13,2.117,2.117,2.186
3,167,14,0.373,0.373,0.373
3,167,15,0.539,0.535,0.539
3,168,1,0.563,0.561,0.685
3,168,2,0.200,0.200,0.225
3,168,3,0.652,0.652,2.288
3,168,4,0.037,0.037,0.061
3,168,5,0.325,,
3,168,6,0.917,0.917,0.923
