departamento,fecha,componente,inflacion_28d
santa_cruz,2024-09-12,Lácteos y Derivados,1.100
santa_cruz,2024-09-12,Panadería,0.977
santa_cruz,2024-09-12,Pastelería y Masas Típicas,0.810
cochabamba,2024-09-13,Abarrotes,3.099
cochabamba,2024-09-13,Bazar,0.938
cochabamba,2024-09-13,Bebidas,2.528
cochabamba,2024-09-13,Carnes,-1.127
cochabamba,2024-09-13,Compuesto,1.983
cochabamba,2024-09-13,Congelados,1.284
cochabamba,2024-09-13,Cuidado Personal,3.061
cochabamba,2024-09-13,Cuidado del Bebé,7.963
cochabamba,2024-09-13,Cuidado del Hogar,2.166
cochabamba,2024-09-13,Fiambres,2.132
cochabamba,2024-09-13,Frutas y Verduras,-1.496
cochabamba,2024-09-13,Granos y Hortalizas,0.150
cochabamba,2024-09-13,Lácteos y Derivados,0.750
cochabamba,2024-09-13,Panadería,1.845
cochabamba,2024-09-13,Pastelería y Masas Típicas,1.412
la_paz,2024-09-13,Abarrotes,3.063
la_paz,2024-09-13,Bazar,1.275
la_paz,2024-09-13,Bebidas,2.079
la_paz,2024-09-13,Carnes,-1.307
la_paz,2024-09-13,Compuesto,1.633
la_paz,2024-09-13,Congelados,0.970
la_paz,2024-09-13,Cuidado Personal,3.992
la_paz,2024-09-13,Cuidado del Bebé,7.233
la_paz,2024-09-13,Cuidado del Hogar,2.282
la_paz,2024-09-13,Fiambres,2.498
la_paz,2024-09-13,Frutas y Verduras,-2.455
la_paz,2024-09-13,Granos y Hortalizas,-0.398
la_paz,2024-09-13,Lácteos y Derivados,1.510
la_paz,2024-09-13,Panadería,0.903
la_paz,2024-09-13,Pastelería y Masas Típicas,0.675
santa_cruz,2024-09-13,Abarrotes,2.818
santa_cruz,2024-09-13,Bazar,2.480
santa_cruz,2024-09-13,Bebidas,1.426
santa_cruz,2024-09-13,Carnes,-0.058
santa_cruz,2024-09-13,Compuesto,2.112
santa_cruz,2024-09-13,Congelados,4.079
santa_cruz,2024-09-13,Cuidado Personal,2.862
santa_cruz,2024-09-13,Cuidado del Bebé,6.820
santa_cruz,2024-09-13,Cuidado del Hogar,2.056
santa_cruz,2024-09-13,Farmacia Otc,0.000
santa_cruz,2024-09-13,Fiambres,2.311
santa_cruz,2024-09-13,Frutas y Verduras,0.294
santa_cruz,2024-09-13,Granos y Hortalizas,0.060
santa_cruz,2024-09-13,Lácteos y Derivados,1.107
santa_cruz,2024-09-13,Panadería,0.977
santa_cruz,2024-09-13,Pastelería y Masas Típicas,0.810
cochabamba,2024-09-14,Abarrotes,2.864
cochabamba,2024-09-14,Bazar,0.938
cochabamba,2024-09-14,Bebidas,2.175
cochabamba,2024-09-14,Carnes,-1.127
cochabamba,2024-09-14,Compuesto,2.230
cochabamba,2024-09-14,Congelados,3.237
cochabamba,2024-09-14,Cuidado Personal,2.923
cochabamba,2024-09-14,Cuidado del Bebé,7.638
cochabamba,2024-09-14,Cuidado del Hogar,1.922
cochabamba,2024-09-14,Fiambres,2.132
cochabamba,2024-09-14,Frutas y Verduras,-1.496
cochabamba,2024-09-14,Granos y Hortalizas,0.150
cochabamba,2024-09-14,Lácteos y Derivados,0.726
cochabamba,2024-09-14,Panadería,1.519
cochabamba,2024-09-14,Pastelería y Masas Típicas,1.412
la_paz,2024-09-14,Abarrotes,2.838
la_paz,2024-09-14,Bazar,1.275
la_paz,2024-09-14,Bebidas,1.875
la_paz,2024-09-14,Carnes,-1.274
la_paz,2024-09-14,Compuesto,1.832
la_paz,2024-09-14,Congelados,2.150
la_paz,2024-09-14,Cuidado Personal,3.838
la_paz,2024-09-14,Cuidado del Bebé,6.859
la_paz,2024-09-14,Cuidado del Hogar,2.073
la_paz,2024-09-14,Fiambres,2.464
la_paz,2024-09-14,Frutas y Verduras,0.562
la_paz,2024-09-14,Granos y Hortalizas,-0.398
la_paz,2024-09-14,Lácteos y Derivados,1.463
la_paz,2024-09-14,Panadería,0.903
la_paz,2024-09-14,Pastelería y Masas Típicas,0.675
santa_cruz,2024-09-14,Abarrotes,2.757
santa_cruz,2024-09-14,Bazar,2.496
santa_cruz,2024-09-14,Bebidas,1.496
santa_cruz,2024-09-14,Carnes,0.072
santa_cruz,2024-09-14,Compuesto,2.162
santa_cruz,2024-09-14,Congelados,4.029
santa_cruz,2024-09-14,Cuidado Personal,2.888
santa_cruz,2024-09-14,Cuidado del Bebé,6.801
santa_cruz,2024-09-14,Cuidado del Hogar,2.065
santa_cruz,2024-09-14,Farmacia Otc,0.000
santa_cruz,2024-09-14,Fiambres,2.250
santa_cruz,2024-09-14,Frutas y Verduras,0.266
santa_cruz,2024-09-14,Granos y Hortalizas,0.072
santa_cruz,2024-09-14,Lácteos y Derivados,1.104
santa_cruz,2024-09-14,Panadería,0.983
santa_cruz,2024-09-14,Pastelería y Masas Típicas,2.402
cochabamba,2024-09-15,Abarrotes,2.888
cochabamba,2024-09-15,Bazar,2.524
cochabamba,2024-09-15,Bebidas,2.147
cochabamba,2024-09-15,Carnes,-1.127
cochabamba,2024-09-15,Compuesto,2.272
cochabamba,2024-09-15,Congelados,3.236
cochabamba,2024-09-15,Cuidado Personal,2.927
cochabamba,2024-09-15,Cuidado del Bebé,7.319
cochabamba,2024-09-15,Cuidado del Hogar,1.914
cochabamba,2024-09-15,Fiambres,2.090
cochabamba,2024-09-15,Frutas y Verduras,-1.164
cochabamba,2024-09-15,Granos y Hortalizas,0.150
cochabamba,2024-09-15,Lácteos y Derivados,0.637
cochabamba,2024-09-15,Panadería,1.519
cochabamba,2024-09-15,Pastelería y Masas Típicas,1.412
la_paz,2024-09-15,Abarrotes,2.930
la_paz,2024-09-15,Bazar,2.822
la_paz,2024-09-15,Bebidas,1.840
la_paz,2024-09-15,Carnes,-0.939
la_paz,2024-09-15,Compuesto,1.943
la_paz,2024-09-15,Congelados,2.155
la_paz,2024-09-15,Cuidado Personal,3.868
la_paz,2024-09-15,Cuidado del Bebé,6.581
la_paz,2024-09-15,Cuidado del Hogar,2.064
la_paz,2024-09-15,Fiambres,2.464
la_paz,2024-09-15,Frutas y Verduras,0.749
la_paz,2024-09-15,Granos y Hortalizas,-0.398
la_paz,2024-09-15,Lácteos y Derivados,1.021
la_paz,2024-09-15,Panadería,0.903
la_paz,2024-09-15,Pastelería y Masas Típicas,0.675
santa_cruz,2024-09-15,Abarrotes,2.764
santa_cruz,2024-09-15,Bazar,2.496
santa_cruz,2024-09-15,Bebidas,1.490
santa_cruz,2024-09-15,Carnes,0.037
santa_cruz,2024-09-15,Compuesto,2.159
santa_cruz,2024-09-15,Congelados,4.044
santa_cruz,2024-09-15,Cuidado Personal,2.843
santa_cruz,2024-09-15,Cuidado del Bebé,6.801
santa_cruz,2024-09-15,Cuidado del Hogar,2.060
santa_cruz,2024-09-15,Farmacia Otc,0.000
santa_cruz,2024-09-15,Fiambres,2.252
santa_cruz,2024-09-15,Frutas y Verduras,0.266
santa_cruz,2024-09-15,Granos y Hortalizas,0.072
santa_cruz,2024-09-15,Lácteos y Derivados,1.104
santa_cruz,2024-09-15,Panadería,0.983
santa_cruz,2024-09-15,Pastelería y Masas Típicas,2.402
cochabamba,2024-09-16,Abarrotes,2.884
cochabamba,2024-09-16,Bazar,2.524
cochabamba,2024-09-16,Bebidas,2.147
cochabamba,2024-09-16,Carnes,-1.127
cochabamba,2024-09-16,Compuesto,2.273
cochabamba,2024-09-16,Congelados,3.236
cochabamba,2024-09-16,Cuidado Personal,2.942
cochabamba,2024-09-16,Cuidado del Bebé,7.584
cochabamba,2024-09-16,Cuidado del Hogar,1.885
cochabamba,2024-09-16,Fiambres,2.090
cochabamba,2024-09-16,Frutas y Verduras,-1.164
cochabamba,2024-09-16,Granos y Hortalizas,0.150
cochabamba,2024-09-16,Lácteos y Derivados,0.628
cochabamba,2024-09-16,Panadería,1.519
cochabamba,2024-09-16,Pastelería y Masas Típicas,1.412
la_paz,2024-09-16,Abarrotes,2.930
la_paz,2024-09-16,Bazar,2.822
la_paz,2024-09-16,Bebidas,1.840
la_paz,2024-09-16,Carnes,-0.939
la_paz,2024-09-16,Compuesto,1.951
la_paz,2024-09-16,Congelados,2.147
la_paz,2024-09-16,Cuidado Personal,3.892
la_paz,2024-09-16,Cuidado del Bebé,6.909
la_paz,2024-09-16,Cuidado del Hogar,2.070
la_paz,2024-09-16,Fiambres,2.464
la_paz,2024-09-16,Frutas y Verduras,0.749
la_paz,2024-09-16,Granos y Hortalizas,-0.398
la_paz,2024-09-16,Lácteos y Derivados,0.964
la_paz,2024-09-16,Panadería,0.903
la_paz,2024-09-16,Pastelería y Masas Típicas,0.675
santa_cruz,2024-09-16,Abarrotes,2.719
santa_cruz,2024-09-16,Bazar,2.496
santa_cruz,2024-09-16,Bebidas,1.485
santa_cruz,2024-09-16,Carnes,0.759
santa_cruz,2024-09-16,Compuesto,2.145
santa_cruz,2024-09-16,Congelados,4.044
santa_cruz,2024-09-16,Cuidado Personal,2.604
santa_cruz,2024-09-16,Cuidado del Bebé,6.680
santa_cruz,2024-09-16,Cuidado del Hogar,2.057
santa_cruz,2024-09-16,Farmacia Otc,0.000
santa_cruz,2024-09-16,Fiambres,2.291
santa_cruz,2024-09-16,Frutas y Verduras,0.266
santa_cruz,2024-09-16,Granos y Hortalizas,0.072
santa_cruz,2024-09-16,Lácteos y Derivados,1.104
santa_cruz,2024-09-16,Panadería,0.983
santa_cruz,2024-09-16,Pastelería y Masas Típicas,2.402
cochabamba,2024-09-17,Abarrotes,2.884
cochabamba,2024-09-17,Bazar,2.524
cochabamba,2024-09-17,Bebidas,2.147
cochabamba,2024-09-17,Carnes,-1.127
cochabamba,2024-09-17,Compuesto,2.274
cochabamba,2024-09-17,Congelados,3.236
cochabamba,2024-09-17,Cuidado Personal,2.942
cochabamba,2024-09-17,Cuidado del Bebé,7.584
cochabamba,2024-09-17,Cuidado del Hogar,1.902
cochabamba,2024-09-17,Fiambres,2.090
cochabamba,2024-09-17,Frutas y Verduras,-1.164
cochabamba,2024-09-17,Granos y Hortalizas,0.150
cochabamba,2024-09-17,Lácteos y Derivados,0.628
cochabamba,2024-09-17,Panadería,1.519
cochabamba,2024-09-17,Pastelería y Masas Típicas,1.412
la_paz,2024-09-17,Abarrotes,2.930
la_paz,2024-09-17,Bazar,2.822
la_paz,2024-09-17,Bebidas,1.840
la_paz,2024-09-17,Carnes,-0.939
la_paz,2024-09-17,Compuesto,1.952
la_paz,2024-09-17,Congelados,2.147
la_paz,2024-09-17,Cuidado Personal,3.892
la_paz,2024-09-17,Cuidado del Bebé,6.909
la_paz,2024-09-17,Cuidado del Hogar,2.086
la_paz,2024-09-17,Fiambres,2.464
la_paz,2024-09-17,Frutas y Verduras,0.749
la_paz,2024-09-17,Granos y Hortalizas,-0.398
la_paz,2024-09-17,Lácteos y Derivados,0.964
la_paz,2024-09-17,Panadería,0.903
la_paz,2024-09-17,Pastelería y Masas Típicas,0.675
santa_cruz,2024-09-17,Abarrotes,2.719
santa_cruz,2024-09-17,Bazar,2.496
santa_cruz,2024-09-17,Bebidas,1.485
santa_cruz,2024-09-17,Carnes,0.759
santa_cruz,2024-09-17,Compuesto,2.145
santa_cruz,2024-09-17,Congelados,4.044
santa_cruz,2024-09-17,Cuidado Personal,2.604
santa_cruz,2024-09-17,Cuidado del Bebé,6.680
santa_cruz,2024-09-17,Cuidado del Hogar,2.057
santa_cruz,2024-09-17,Farmacia Otc,0.000
santa_cruz,2024-09-17,Fiambres,2.291
santa_cruz,2024-09-17,Frutas y Verduras,0.266
santa_cruz,2024-09-17,Granos y Hortalizas,0.072
santa_cruz,2024-09-17,Lácteos y Derivados,1.104
santa_cruz,2024-09-17,Panadería,0.983
santa_cruz,2024-09-17,Pastelería y Masas Típicas,2.402
cochabamba,2024-09-18,Abarrotes,2.800
cochabamba,2024-09-18,Bazar,2.143
cochabamba,2024-09-18,Bebidas,2.143
cochabamba,2024-09-18,Carnes,-1.305
cochabamba,2024-09-18,Compuesto,2.315
cochabamba,2024-09-18,Congelados,3.236
cochabamba,2024-09-18,Cuidado Personal,3.011
cochabamba,2024-09-18,Cuidado del Bebé,7.584
cochabamba,2024-09-18,Cuidado del Hogar,1.913
cochabamba,2024-09-18,Fiambres,2.077
cochabamba,2024-09-18,Frutas y Verduras,-1.164
cochabamba,2024-09-18,Granos y Hortalizas,6.287
cochabamba,2024-09-18,Lácteos y Derivados,0.628
cochabamba,2024-09-18,Panadería,1.519
cochabamba,2024-09-18,Pastelería y Masas Típicas,1.412
la_paz,2024-09-18,Abarrotes,2.872
la_paz,2024-09-18,Bazar,2.804
la_paz,2024-09-18,Bebidas,1.836
la_paz,2024-09-18,Carnes,-0.275
la_paz,2024-09-18,Compuesto,2.169
la_paz,2024-09-18,Congelados,2.131
la_paz,2024-09-18,Cuidado Personal,3.947
la_paz,2024-09-18,Cuidado del Bebé,6.909
la_paz,2024-09-18,Cuidado del Hogar,2.086
la_paz,2024-09-18,Fiambres,2.332
la_paz,2024-09-18,Frutas y Verduras,0.749
la_paz,2024-09-18,Granos y Hortalizas,9.355
la_paz,2024-09-18,Lácteos y Derivados,0.964
la_paz,2024-09-18,Panadería,0.740
la_paz,2024-09-18,Pastelería y Masas Típicas,0.675
santa_cruz,2024-09-18,Abarrotes,2.633
santa_cruz,2024-09-18,Bazar,2.094
santa_cruz,2024-09-18,Bebidas,1.534
santa_cruz,2024-09-18,Carnes,0.895
santa_cruz,2024-09-18,Compuesto,2.152
santa_cruz,2024-09-18,Congelados,4.036
santa_cruz,2024-09-18,Cuidado Personal,2.529
santa_cruz,2024-09-18,Cuidado del Bebé,6.821
santa_cruz,2024-09-18,Cuidado del Hogar,2.103
santa_cruz,2024-09-18,Farmacia Otc,0.000
santa_cruz,2024-09-18,Fiambres,2.238
santa_cruz,2024-09-18,Frutas y Verduras,0.266
santa_cruz,2024-09-18,Granos y Hortalizas,5.098
santa_cruz,2024-09-18,Lácteos y Derivados,1.131
santa_cruz,2024-09-18,Panadería,0.983
santa_cruz,2024-09-18,Pastelería y Masas Típicas,2.094
cochabamba,2024-09-19,Abarrotes,2.803
cochabamba,2024-09-19,Bazar,2.143
cochabamba,2024-09-19,Bebidas,2.143
cochabamba,2024-09-19,Carnes,-0.258
cochabamba,2024-09-19,Compuesto,2.332
cochabamba,2024-09-19,Congelados,3.208
cochabamba,2024-09-19,Cuidado Personal,3.022
cochabamba,2024-09-19,Cuidado del Bebé,7.576
cochabamba,2024-09-19,Cuidado del Hogar,1.913
cochabamba,2024-09-19,Fiambres,1.955
cochabamba,2024-09-19,Frutas y Verduras,-0.823
cochabamba,2024-09-19,Granos y Hortalizas,6.287
cochabamba,2024-09-19,Lácteos y Derivados,0.623
cochabamba,2024-09-19,Panadería,1.519
cochabamba,2024-09-19,Pastelería y Masas Típicas,1.412
la_paz,2024-09-19,Abarrotes,2.854
la_paz,2024-09-19,Bazar,2.804
la_paz,2024-09-19,Bebidas,1.849
la_paz,2024-09-19,Carnes,0.511
la_paz,2024-09-19,Compuesto,2.192
la_paz,2024-09-19,Congelados,2.131
la_paz,2024-09-19,Cuidado Personal,3.947
la_paz,2024-09-19,Cuidado del Bebé,6.860
la_paz,2024-09-19,Cuidado del Hogar,2.079
la_paz,2024-09-19,Fiambres,2.301
la_paz,2024-09-19,Frutas y Verduras,0.227
la_paz,2024-09-19,Granos y Hortalizas,10.071
la_paz,2024-09-19,Lácteos y Derivados,1.002
la_paz,2024-09-19,Panadería,0.740
la_paz,2024-09-19,Pastelería y Masas Típicas,0.675
santa_cruz,2024-09-19,Abarrotes,2.343
santa_cruz,2024-09-19,Bazar,2.097
santa_cruz,2024-09-19,Bebidas,1.554
santa_cruz,2024-09-19,Carnes,0.895
santa_cruz,2024-09-19,Compuesto,2.121
santa_cruz,2024-09-19,Congelados,4.036
santa_cruz,2024-09-19,Cuidado Personal,2.519
santa_cruz,2024-09-19,Cuidado del Bebé,6.791
santa_cruz,2024-09-19,Cuidado del Hogar,2.104
santa_cruz,2024-09-19,Farmacia Otc,0.000
santa_cruz,2024-09-19,Fiambres,2.143
santa_cruz,2024-09-19,Frutas y Verduras,0.509
santa_cruz,2024-09-19,Granos y Hortalizas,5.098
santa_cruz,2024-09-19,Lácteos y Derivados,1.143
santa_cruz,2024-09-19,Panadería,0.983
santa_cruz,2024-09-19,Pastelería y Masas Típicas,2.094
cochabamba,2024-09-20,Abarrotes,2.777
cochabamba,2024-09-20,Bazar,2.143
cochabamba,2024-09-20,Bebidas,2.179
cochabamba,2024-09-20,Carnes,0.035
cochabamba,2024-09-20,Compuesto,2.304
cochabamba,2024-09-20,Congelados,3.209
cochabamba,2024-09-20,Cuidado Personal,2.998
cochabamba,2024-09-20,Cuidado del Bebé,5.854
cochabamba,2024-09-20,Cuidado del Hogar,1.808
cochabamba,2024-09-20,Fiambres,1.955
cochabamba,2024-09-20,Frutas y Verduras,-0.823
cochabamba,2024-09-20,Granos y Hortalizas,6.287
cochabamba,2024-09-20,Lácteos y Derivados,0.623
cochabamba,2024-09-20,Panadería,1.519
cochabamba,2024-09-20,Pastelería y Masas Típicas,1.412
la_paz,2024-09-20,Abarrotes,2.850
la_paz,2024-09-20,Bazar,2.804
la_paz,2024-09-20,Bebidas,1.867
la_paz,2024-09-20,Carnes,0.780
la_paz,2024-09-20,Compuesto,2.169
la_paz,2024-09-20,Congelados,2.145
la_paz,2024-09-20,Cuidado Personal,3.893
la_paz,2024-09-20,Cuidado del Bebé,5.628
la_paz,2024-09-20,Cuidado del Hogar,1.980
la_paz,2024-09-20,Fiambres,2.301
la_paz,2024-09-20,Frutas y Verduras,0.227
la_paz,2024-09-20,Granos y Hortalizas,10.071
la_paz,2024-09-20,Lácteos y Derivados,1.039
la_paz,2024-09-20,Panadería,0.740
la_paz,2024-09-20,Pastelería y Masas Típicas,0.675
santa_cruz,2024-09-20,Abarrotes,2.345
santa_cruz,2024-09-20,Bazar,2.097
santa_cruz,2024-09-20,Bebidas,1.570
santa_cruz,2024-09-20,Carnes,0.929
santa_cruz,2024-09-20,Compuesto,2.114
santa_cruz,2024-09-20,Congelados,4.026
santa_cruz,2024-09-20,Cuidado Personal,2.520
santa_cruz,2024-09-20,Cuidado del Bebé,6.785
santa_cruz,2024-09-20,Cuidado del Hogar,2.104
santa_cruz,2024-09-20,Farmacia Otc,0.000
santa_cruz,2024-09-20,Fiambres,2.046
santa_cruz,2024-09-20,Frutas y Verduras,0.509
santa_cruz,2024-09-20,Granos y Hortalizas,5.098
santa_cruz,2024-09-20,Lácteos y Derivados,1.143
santa_cruz,2024-09-20,Panadería,0.991
santa_cruz,2024-09-20,Pastelería y Masas Típicas,2.094
cochabamba,2024-09-21,Abarrotes,2.775
cochabamba,2024-09-21,Bazar,2.143
cochabamba,2024-09-21,Bebidas,2.195
cochabamba,2024-09-21,Carnes,0.020
cochabamba,2024-09-21,Compuesto,2.152
cochabamba,2024-09-21,Congelados,3.209
cochabamba,2024-09-21,Cuidado Personal,1.243
cochabamba,2024-09-21,Cuidado del Bebé,5.853
cochabamba,2024-09-21,Cuidado del Hogar,1.808
cochabamba,2024-09-21,Fiambres,1.955
cochabamba,2024-09-21,Frutas y Verduras,-0.452
cochabamba,2024-09-21,Granos y Hortalizas,6.287
cochabamba,2024-09-21,Lácteos y Derivados,0.623
cochabamba,2024-09-21,Panadería,1.207
cochabamba,2024-09-21,Pastelería y Masas Típicas,1.412
la_paz,2024-09-21,Abarrotes,2.846
la_paz,2024-09-21,Bazar,2.804
la_paz,2024-09-21,Bebidas,1.867
la_paz,2024-09-21,Carnes,-1.042
la_paz,2024-09-21,Compuesto,2.041
la_paz,2024-09-21,Congelados,2.184
la_paz,2024-09-21,Cuidado Personal,3.893
la_paz,2024-09-21,Cuidado del Bebé,5.575
la_paz,2024-09-21,Cuidado del Hogar,2.008
la_paz,2024-09-21,Fiambres,2.279
la_paz,2024-09-21,Frutas y Verduras,0.227
la_paz,2024-09-21,Granos y Hortalizas,10.071
la_paz,2024-09-21,Lácteos y Derivados,1.022
la_paz,2024-09-21,Panadería,0.349
la_paz,2024-09-21,Pastelería y Masas Típicas,0.675
santa_cruz,2024-09-21,Abarrotes,2.354
santa_cruz,2024-09-21,Bazar,3.160
santa_cruz,2024-09-21,Bebidas,1.582
santa_cruz,2024-09-21,Carnes,0.953
santa_cruz,2024-09-21,Compuesto,2.145
santa_cruz,2024-09-21,Congelados,4.037
santa_cruz,2024-09-21,Cuidado Personal,2.450
santa_cruz,2024-09-21,Cuidado del Bebé,6.785
santa_cruz,2024-09-21,Cuidado del Hogar,2.097
santa_cruz,2024-09-21,Farmacia Otc,0.000
santa_cruz,2024-09-21,Fiambres,2.046
santa_cruz,2024-09-21,Frutas y Verduras,0.455
santa_cruz,2024-09-21,Granos y Hortalizas,5.098
santa_cruz,2024-09-21,Lácteos y Derivados,1.060
santa_cruz,2024-09-21,Panadería,0.973
santa_cruz,2024-09-21,Pastelería y Masas Típicas,2.094
cochabamba,2024-09-22,Abarrotes,2.781
cochabamba,2024-09-22,Bazar,2.106
cochabamba,2024-09-22,Bebidas,2.195
cochabamba,2024-09-22,Carnes,1.126
cochabamba,2024-09-22,Compuesto,2.172
cochabamba,2024-09-22,Congelados,3.263
cochabamba,2024-09-22,Cuidado Personal,1.247
cochabamba,2024-09-22,Cuidado del Bebé,5.852
cochabamba,2024-09-22,Cuidado del Hogar,1.811
cochabamba,2024-09-22,Fiambres,1.955
cochabamba,2024-09-22,Frutas y Verduras,-1.131
cochabamba,2024-09-22,Granos y Hortalizas,6.287
cochabamba,2024-09-22,Lácteos y Derivados,0.557
cochabamba,2024-09-22,Panadería,1.207
cochabamba,2024-09-22,Pastelería y Masas Típicas,1.412
la_paz,2024-09-22,Abarrotes,2.843
la_paz,2024-09-22,Bazar,2.849
la_paz,2024-09-22,Bebidas,1.866
la_paz,2024-09-22,Carnes,-0.455
la_paz,2024-09-22,Compuesto,2.124
la_paz,2024-09-22,Congelados,2.215
la_paz,2024-09-22,Cuidado Personal,3.885
la_paz,2024-09-22,Cuidado del Bebé,5.363
la_paz,2024-09-22,Cuidado del Hogar,2.008
la_paz,2024-09-22,Fiambres,2.319
la_paz,2024-09-22,Frutas y Verduras,0.856
la_paz,2024-09-22,Granos y Hortalizas,10.071
la_paz,2024-09-22,Lácteos y Derivados,1.022
la_paz,2024-09-22,Panadería,0.349
la_paz,2024-09-22,Pastelería y Masas Típicas,0.675
santa_cruz,2024-09-22,Abarrotes,2.384
santa_cruz,2024-09-22,Bazar,2.978
santa_cruz,2024-09-22,Bebidas,1.573
santa_cruz,2024-09-22,Carnes,0.868
santa_cruz,2024-09-22,Compuesto,2.135
santa_cruz,2024-09-22,Congelados,4.015
santa_cruz,2024-09-22,Cuidado Personal,2.429
santa_cruz,2024-09-22,Cuidado del Bebé,6.785
santa_cruz,2024-09-22,Cuidado del Hogar,2.099
santa_cruz,2024-09-22,Farmacia Otc,0.000
santa_cruz,2024-09-22,Fiambres,2.046
santa_cruz,2024-09-22,Frutas y Verduras,0.455
santa_cruz,2024-09-22,Granos y Hortalizas,5.098
santa_cruz,2024-09-22,Lácteos y Derivados,1.060
santa_cruz,2024-09-22,Panadería,0.971
santa_cruz,2024-09-22,Pastelería y Masas Típicas,2.094
cochabamba,2024-09-23,Abarrotes,2.780
cochabamba,2024-09-23,Bazar,2.106
cochabamba,2024-09-23,Bebidas,2.196
cochabamba,2024-09-23,Carnes,1.144
cochabamba,2024-09-23,Compuesto,2.165
cochabamba,2024-09-23,Congelados,3.263
cochabamba,2024-09-23,Cuidado Personal,1.240
cochabamba,2024-09-23,Cuidado del Bebé,5.852
cochabamba,2024-09-23,Cuidado del Hogar,1.794
cochabamba,2024-09-23,Fiambres,1.955
cochabamba,2024-09-23,Frutas y Verduras,-1.131
cochabamba,2024-09-23,Granos y Hortalizas,6.287
cochabamba,2024-09-23,Lácteos y Derivados,0.557
cochabamba,2024-09-23,Panadería,1.207
cochabamba,2024-09-23,Pastelería y Masas Típicas,1.352
la_paz,2024-09-23,Abarrotes,2.852
la_paz,2024-09-23,Bazar,2.849
la_paz,2024-09-23,Bebidas,1.866
la_paz,2024-09-23,Carnes,-0.117
la_paz,2024-09-23,Compuesto,2.142
la_paz,2024-09-23,Congelados,2.268
la_paz,2024-09-23,Cuidado Personal,3.907
la_paz,2024-09-23,Cuidado del Bebé,5.363
la_paz,2024-09-23,Cuidado del Hogar,1.993
la_paz,2024-09-23,Fiambres,2.319
la_paz,2024-09-23,Frutas y Verduras,0.856
la_paz,2024-09-23,Granos y Hortalizas,10.071
la_paz,2024-09-23,Lácteos y Derivados,0.824
la_paz,2024-09-23,Panadería,0.349
la_paz,2024-09-23,Pastelería y Masas Típicas,0.676
santa_cruz,2024-09-23,Abarrotes,2.384
santa_cruz,2024-09-23,Bazar,2.978
santa_cruz,2024-09-23,Bebidas,1.570
santa_cruz,2024-09-23,Carnes,0.868
santa_cruz,2024-09-23,Compuesto,2.133
santa_cruz,2024-09-23,Congelados,4.015
santa_cruz,2024-09-23,Cuidado Personal,2.499
santa_cruz,2024-09-23,Cuidado del Bebé,6.631
santa_cruz,2024-09-23,Cuidado del Hogar,2.094
santa_cruz,2024-09-23,Farmacia Otc,0.000
santa_cruz,2024-09-23,Fiambres,2.046
santa_cruz,2024-09-23,Frutas y Verduras,0.455
santa_cruz,2024-09-23,Granos y Hortalizas,5.098
santa_cruz,2024-09-23,Lácteos y Derivados,1.060
santa_cruz,2024-09-23,Panadería,0.971
santa_cruz,2024-09-23,Pastelería y Masas Típicas,2.094
cochabamba,2024-09-24,Abarrotes,2.780
cochabamba,2024-09-24,Bazar,2.106
cochabamba,2024-09-24,Bebidas,2.196
cochabamba,2024-09-24,Carnes,1.144
cochabamba,2024-09-24,Compuesto,2.165
cochabamba,2024-09-24,Congelados,3.263
cochabamba,2024-09-24,Cuidado Personal,1.240
cochabamba,2024-09-24,Cuidado del Bebé,5.852
cochabamba,2024-09-24,Cuidado del Hogar,1.794
cochabamba,2024-09-24,Fiambres,1.955
cochabamba,2024-09-24,Frutas y Verduras,-1.131
cochabamba,2024-09-24,Granos y Hortalizas,6.287
cochabamba,2024-09-24,Lácteos y Derivados,0.557
cochabamba,2024-09-24,Panadería,1.207
cochabamba,2024-09-24,Pastelería y Masas Típicas,1.352
la_paz,2024-09-24,Abarrotes,2.852
la_paz,2024-09-24,Bazar,2.849
la_paz,2024-09-24,Bebidas,1.866
la_paz,2024-09-24,Carnes,-0.117
la_paz,2024-09-24,Compuesto,2.142
la_paz,2024-09-24,Congelados,2.268
la_paz,2024-09-24,Cuidado Personal,3.907
la_paz,2024-09-24,Cuidado del Bebé,5.363
la_paz,2024-09-24,Cuidado del Hogar,1.993
la_paz,2024-09-24,Fiambres,2.319
la_paz,2024-09-24,Frutas y Verduras,0.856
la_paz,2024-09-24,Granos y Hortalizas,10.071
la_paz,2024-09-24,Lácteos y Derivados,0.824
la_paz,2024-09-24,Panadería,0.349
la_paz,2024-09-24,Pastelería y Masas Típicas,0.676
santa_cruz,2024-09-24,Abarrotes,2.384
santa_cruz,2024-09-24,Bazar,2.978
santa_cruz,2024-09-24,Bebidas,1.570
santa_cruz,2024-09-24,Carnes,0.868
santa_cruz,2024-09-24,Compuesto,2.133
santa_cruz,2024-09-24,Congelados,4.015
santa_cruz,2024-09-24,Cuidado Personal,2.499
santa_cruz,2024-09-24,Cuidado del Bebé,6.631
santa_cruz,2024-09-24,Cuidado del Hogar,2.094
santa_cruz,2024-09-24,Farmacia Otc,0.000
